age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
52.0,services,married,secondary,no,1351.0,yes,no,telephone,6.0,feb,11.0,3.0,-1.0,0.0,unknown,no
34.0,technician,married,tertiary,no,7050.0,no,no,cellular,7.0,aug,130.0,1.0,-1.0,0.0,unknown,yes
35.0,self-employed,married,secondary,no,8883.0,no,no,cellular,21.0,nov,33.0,3.0,-1.0,0.0,unknown,no
68.0,self-employed,divorced,unknown,yes,1146.0,no,yes,telephone,2.626623713458981,jun,356.0,1.0,294.9803850840374,5.0,other,yes
90.31444427454105,unknown,divorced,tertiary,yes,139.0,no,no,telephone,11.0,jan,202.0,1.0,407.3119787359922,15.931807573536993,success,yes
54.0,admin.,married,secondary,no,1342.0,yes,no,cellular,2.0,apr,80.0,1.0,-1.0,0.0,unknown,no
28.0,management,married,tertiary,no,10209.927719233649,no,no,telephone,15.99006675639483,sep,845.0,14.186603775498893,232.0,4.0,success,yes
47.0,housemaid,married,tertiary,no,1985.0,no,no,unknown,12.0,jun,320.0,2.0,-1.0,0.0,unknown,no
27.105460497753374,admin.,single,tertiary,no,1429.0,no,no,telephone,19.0,nov,1015.0,12.621662371480646,355.80454983804253,2.0,other,yes
27.0,technician,single,secondary,no,78.0,yes,yes,cellular,18.0,may,5.0,2.0,-1.0,0.0,unknown,no
67.24326782006166,management,single,tertiary,yes,34680.90789969885,no,no,cellular,21.965050936879067,jun,386.0,4.0,635.6922288086495,27.54332168839483,unknown,yes
35.0,entrepreneur,married,secondary,no,313.0,yes,no,cellular,15.0,jul,479.0,1.0,-1.0,0.0,unknown,no
85.06172447787512,unknown,married,unknown,yes,2352.0,no,yes,cellular,3.0,sep,181.0,4.0,183.0,23.956671060260305,success,yes
32.0,services,single,secondary,no,746.0,no,no,cellular,4.0,feb,305.0,1.0,-1.0,0.0,unknown,no
52.0,management,married,tertiary,no,52.0,no,yes,cellular,18.0,aug,124.0,4.0,-1.0,0.0,unknown,no
38.0,blue-collar,divorced,secondary,no,-4920.157056613776,no,yes,telephone,3.717220361981246,jan,234.0,30.448074299325388,584.3503443069653,1.0,success,yes
37.0,technician,married,secondary,yes,-886.0,yes,no,unknown,26.0,may,224.0,1.0,-1.0,0.0,unknown,no
39.0,admin.,divorced,secondary,no,-349.0,yes,no,unknown,5.0,may,611.0,2.0,-1.0,0.0,unknown,no
77.25399143848844,unemployed,divorced,tertiary,no,1104.0,yes,yes,telephone,19.05002186287028,jan,395.0,15.330464352711275,336.73572295989374,2.303686461440553,unknown,yes
88.56567268186556,admin.,divorced,primary,yes,3025.0,no,no,cellular,7.0,may,476.0,1.0,462.2129750414192,1.0,other,yes
71.0,retired,married,primary,no,2988.0,no,no,telephone,17.0,apr,130.0,1.0,-1.0,0.0,unknown,yes
32.0,admin.,divorced,secondary,no,410.0,yes,no,cellular,14.0,apr,129.0,1.0,-1.0,0.0,unknown,no
33.0,retired,single,unknown,yes,272.0,yes,yes,cellular,26.226980472349226,jun,326.0,3.7202315623059934,600.0725884325283,2.0,unknown,yes
30.0,admin.,married,secondary,no,1165.0,no,no,cellular,20.0,apr,98.0,2.0,-1.0,0.0,unknown,no
35.0,blue-collar,married,secondary,no,0.0,yes,yes,unknown,29.0,may,543.0,1.0,-1.0,0.0,unknown,yes
42.0,technician,divorced,tertiary,no,21.0,yes,no,unknown,20.0,jun,9.0,7.0,-1.0,0.0,unknown,no
28.0,management,married,tertiary,no,65656.84044257912,no,yes,cellular,9.0,mar,202.0,1.0,776.8488746319366,41.96028570879249,other,yes
47.0,admin.,divorced,secondary,yes,74427.06901683197,no,no,telephone,27.563275891600373,oct,1411.2037895468595,1.0,477.35296130377645,0.0,unknown,yes
52.0,technician,married,secondary,no,195.0,yes,no,cellular,17.0,dec,110.0,2.0,205.0,3.0,failure,no
22.893103688900204,admin.,single,primary,no,1727.0,no,no,telephone,4.614363193242519,may,500.0,4.0,358.0,36.63651789506308,failure,yes
36.0,technician,single,secondary,no,9149.0,yes,no,cellular,13.0,aug,141.0,3.0,-1.0,0.0,unknown,no
33.0,housemaid,married,tertiary,no,1107.0,no,no,unknown,30.73457959592928,jul,201.0,1.0,429.88072130091325,19.259707571846057,unknown,yes
57.0,unknown,divorced,secondary,yes,658.0,no,yes,unknown,1.125982367179872,may,97.37734392945687,1.0,-1.0,0.0,unknown,yes
50.0,blue-collar,married,tertiary,yes,346.0,no,yes,telephone,6.0,feb,178.0,1.0,148.8918289775388,24.025125980339052,failure,yes
35.0,management,single,tertiary,no,18111.0,no,no,cellular,14.0,aug,172.0,4.0,-1.0,0.0,unknown,yes
49.25897067652505,management,divorced,unknown,yes,-1759.968867023238,yes,no,unknown,21.15183389078054,aug,405.5845566903826,17.237061126202796,398.46328711690666,0.0,unknown,yes
49.0,unknown,married,secondary,no,596.0,yes,yes,telephone,24.633323061939873,sep,722.0,18.91007829076336,474.45827798859636,0.0,other,yes
30.0,services,single,tertiary,no,136.0,yes,yes,unknown,16.0,may,208.0,5.0,-1.0,0.0,unknown,no
30.0,blue-collar,divorced,secondary,yes,457.0,yes,no,unknown,20.0,jun,115.0,20.0,-1.0,0.0,unknown,no
82.24500223425818,retired,married,unknown,yes,32211.806608299572,no,yes,unknown,30.0,may,1277.0,45.28919169382093,487.7600836366732,2.0,success,yes
84.92762860493009,admin.,married,tertiary,no,4198.0,yes,yes,telephone,25.0,nov,234.0,16.39844799210706,411.10800991751927,0.0,failure,yes
30.0,management,married,unknown,yes,850.0,yes,no,cellular,12.0,may,1797.5938912312185,2.0,666.1481661220425,12.365846174711052,unknown,yes
32.0,retired,divorced,tertiary,no,1604.0,no,no,cellular,7.0,jul,625.0,1.0,-1.0,2.9899989009604138,unknown,yes
70.90659397851473,blue-collar,married,unknown,yes,833.0,yes,yes,cellular,15.0,jul,956.0,10.481878618067674,-1.0,0.0,success,yes
31.0,blue-collar,married,secondary,no,799.0,yes,no,cellular,21.0,jul,181.0,1.0,-1.0,0.0,unknown,no
76.94760922147208,blue-collar,single,unknown,no,11137.951920737461,no,yes,cellular,8.192438096186512,aug,1329.0,2.0,803.1059681926846,0.0,success,yes
43.0,blue-collar,married,primary,no,336.0,yes,no,unknown,9.0,may,256.0,5.0,-1.0,0.0,unknown,no
23.0,technician,single,tertiary,no,1129.0,yes,no,unknown,28.0,may,806.0,1.0,-1.0,0.0,unknown,no
48.0,blue-collar,single,secondary,no,0.0,yes,no,cellular,5.0,may,95.0,1.0,-1.0,0.0,unknown,no
46.0,technician,married,secondary,no,231.0,yes,no,unknown,3.0,jun,117.0,1.0,-1.0,0.0,unknown,no
46.40015468253015,admin.,divorced,secondary,no,451.0,yes,no,telephone,16.0,mar,652.0,1.0,542.925849528276,0.0,unknown,yes
31.0,self-employed,married,unknown,yes,-6022.478823434388,no,yes,cellular,25.839380423087192,jul,831.0,1.0,-1.0,0.0,unknown,yes
31.0,student,single,tertiary,no,64.0,no,no,cellular,17.0,mar,181.0,2.0,183.0,3.0,failure,no
42.0,admin.,single,secondary,no,3082.0,yes,yes,cellular,27.294393525814904,sep,1755.2088692705518,16.814688475086342,-1.0,3.157479322055944,unknown,yes
64.28607825314445,unknown,single,tertiary,yes,45.0,yes,no,unknown,20.330275476603255,jul,1187.0,3.0,503.08923586977477,0.0,failure,yes
43.0,admin.,single,primary,no,21539.792357643924,yes,no,telephone,18.0,jul,635.0,3.0,383.164690314622,0.0,unknown,yes
33.0,technician,divorced,tertiary,no,-386.0,yes,no,unknown,23.0,may,530.0,1.0,-1.0,0.0,unknown,no
42.0,management,married,primary,no,849.0,yes,no,telephone,20.33133879347101,jun,667.0,36.23263376004576,705.4684253550497,54.032222001367145,unknown,yes
86.01334300331425,management,married,secondary,yes,10932.934186234106,no,yes,unknown,30.0,nov,224.0,48.774813323113015,755.8717464579462,0.0,other,yes
43.0,entrepreneur,single,tertiary,no,42.0,no,no,cellular,7.0,jul,285.0,1.0,-1.0,0.0,unknown,no
52.0,housemaid,divorced,primary,no,337.0,no,no,cellular,28.0,jan,130.0,1.0,-1.0,0.0,unknown,no
75.96191638373236,services,single,unknown,yes,2022.0,yes,yes,unknown,17.129088661928193,jan,276.0,5.305516194748516,97.0,0.26885082596986687,other,yes
29.15040742373745,management,divorced,unknown,yes,71699.83525164788,no,no,unknown,30.360637440551162,may,120.0,16.458409758872186,285.8851333365826,1.0,unknown,yes
87.54200062253098,self-employed,divorced,secondary,no,311.0,yes,yes,unknown,7.0,jun,798.0,10.939900942377276,630.447957153257,0.0,failure,yes
46.0,self-employed,married,secondary,no,390.0,yes,no,cellular,31.0,jul,208.0,2.0,-1.0,0.0,unknown,no
29.445134546384992,admin.,single,unknown,no,826.0,yes,yes,unknown,12.0,jun,885.0,44.91912577203961,-1.0,0.0,success,yes
93.40889024992431,blue-collar,married,secondary,no,47188.2417777201,yes,yes,telephone,18.0,aug,671.0,4.0,851.983853329815,8.973857377555545,failure,yes
60.0,blue-collar,married,primary,no,686.0,yes,no,unknown,17.0,jun,147.0,2.0,-1.0,0.0,unknown,no
30.0,management,single,secondary,no,24.0,no,no,cellular,12.0,aug,29.0,4.0,-1.0,0.0,unknown,no
35.0,management,single,tertiary,no,1045.0,yes,no,cellular,17.0,apr,204.0,5.0,-1.0,0.0,unknown,no
69.01260392453216,blue-collar,married,unknown,yes,47360.46962742042,yes,yes,unknown,20.000405012737478,jun,2941.079604514233,1.0,-1.0,0.0,unknown,yes
38.0,technician,married,secondary,no,-228.0,yes,no,cellular,7.0,jul,162.0,4.0,-1.0,0.0,unknown,no
55.0,management,divorced,tertiary,no,608.0,yes,no,cellular,7.0,may,161.0,2.0,-1.0,0.0,unknown,no
31.0,services,married,secondary,no,272.0,yes,no,unknown,13.0,may,133.0,12.0,-1.0,0.0,unknown,no
47.0,unknown,divorced,primary,no,0.0,no,no,cellular,7.0,jul,240.0,1.0,-1.0,0.0,unknown,no
28.0,blue-collar,married,secondary,no,127.0,yes,yes,cellular,4.0,feb,66.0,1.0,-1.0,0.0,unknown,no
38.0,technician,married,secondary,no,226.0,yes,no,unknown,30.0,may,762.0,3.0,-1.0,0.0,unknown,yes
41.0,management,married,tertiary,no,4063.0,yes,no,cellular,21.0,nov,110.0,2.0,-1.0,0.0,unknown,no
36.0,blue-collar,divorced,primary,no,117.0,yes,no,unknown,2.0,jun,123.0,4.0,-1.0,0.0,unknown,no
43.0,blue-collar,divorced,secondary,no,110.0,yes,yes,unknown,6.0,may,448.0,1.0,-1.0,0.0,unknown,no
25.0,technician,single,secondary,no,5695.0,no,no,cellular,16.0,nov,124.0,1.0,-1.0,0.0,unknown,no
46.0,admin.,divorced,secondary,no,1939.0,yes,no,unknown,29.0,may,119.0,1.0,-1.0,0.0,unknown,no
21.0,technician,single,unknown,no,360.0,no,no,cellular,26.0,may,131.0,2.0,-1.0,0.0,unknown,yes
25.0,management,married,primary,no,168.0,yes,no,unknown,3.0,jun,801.0,1.0,-1.0,0.0,unknown,no
51.0,technician,married,tertiary,no,1347.0,yes,yes,cellular,10.0,feb,160.0,1.0,243.0,1.0,failure,yes
36.0,self-employed,divorced,tertiary,no,48512.04956664597,yes,yes,cellular,5.0,aug,1964.8947687216255,2.0,179.0,3.4311343921427753,other,yes
34.0,blue-collar,single,secondary,no,79.0,no,yes,cellular,20.0,nov,104.0,1.0,-1.0,0.0,unknown,no
53.0,management,married,primary,no,4086.0,no,no,unknown,20.0,jun,14.0,3.0,-1.0,0.0,unknown,no
34.0,management,single,tertiary,no,14.0,yes,no,telephone,4.0,may,47.0,1.0,-1.0,0.0,unknown,no
60.0,blue-collar,married,primary,no,5788.0,yes,no,unknown,15.0,may,203.0,2.0,-1.0,0.0,unknown,no
38.0,technician,married,tertiary,no,732.0,no,no,cellular,2.0,nov,53.0,2.0,161.0,1.0,failure,no
35.0,technician,divorced,secondary,no,2.0,no,no,unknown,3.0,jul,88.0,1.0,-1.0,0.0,unknown,no
42.0,technician,divorced,tertiary,yes,68074.07157290248,yes,no,unknown,5.0,jan,656.0,29.14159606504887,-1.0,8.927262518749977,unknown,yes
31.0,technician,married,secondary,no,793.0,no,no,cellular,19.0,nov,755.0,1.0,-1.0,0.0,unknown,no
29.0,blue-collar,married,primary,no,459.0,yes,yes,cellular,17.0,apr,202.0,3.0,318.0,1.0,failure,no
45.41253154485073,unknown,divorced,tertiary,no,114.0,yes,yes,unknown,30.0,jul,517.0,13.166290327634675,621.4614070743642,23.992609393814696,unknown,yes
51.0,housemaid,married,primary,no,1337.0,no,no,telephone,30.0,jul,74.0,6.0,-1.0,0.0,unknown,no
22.804373439107266,unknown,divorced,secondary,no,283.0,yes,no,unknown,10.863654747645793,jul,1686.6524881050932,40.428036130207545,-1.0,32.683284859669,unknown,yes
76.37386014206399,technician,divorced,primary,no,74168.41858773331,no,no,telephone,5.905401880306322,apr,334.0,45.44172520928298,511.38267760141923,0.0,other,yes
35.0,management,married,tertiary,no,3889.0,yes,no,cellular,19.0,nov,265.0,2.0,-1.0,0.0,unknown,no
31.0,management,single,primary,yes,12857.0,no,no,unknown,19.559110524912874,may,158.0,46.6938034073812,92.0,1.0,success,yes
32.0,student,married,unknown,no,59344.34262070697,yes,yes,unknown,16.0,nov,206.0,1.0,843.3313725932912,53.69193402568395,unknown,yes
48.0,entrepreneur,married,secondary,no,0.0,no,yes,cellular,28.0,jul,431.0,2.0,-1.0,0.0,unknown,yes
28.0,unknown,single,primary,yes,-2088.9976209482465,yes,yes,cellular,30.08174988730329,nov,412.0,24.290063354534382,-1.0,9.124558673372777,unknown,yes
38.0,blue-collar,married,primary,no,3242.0,yes,no,cellular,17.0,apr,198.0,5.0,331.0,1.0,failure,no
26.22031449039147,management,divorced,tertiary,yes,48696.22372252668,yes,no,telephone,29.0,jan,2986.4915157854957,1.0,283.6728509858119,14.710981438958575,failure,yes
52.76128030340929,student,single,tertiary,yes,6285.479687460596,yes,no,unknown,8.0,sep,1573.6843005439623,2.0,38.0,10.0,other,yes
70.79227063022861,unemployed,divorced,tertiary,yes,72058.52348096046,yes,yes,telephone,10.0,dec,805.0,1.0,190.0,1.0,success,yes
28.0,student,single,tertiary,yes,-6723.7093214093065,yes,yes,cellular,15.63753016218103,may,1449.581631291282,5.0,269.0,34.98983235677253,unknown,yes
60.0,housemaid,married,primary,no,1043.0,no,no,cellular,18.0,aug,1364.0,4.0,-1.0,0.0,unknown,no
44.0,admin.,single,unknown,yes,37194.80770906918,no,yes,unknown,10.0,sep,95.0,1.0,660.2904206502108,3.0,success,yes
82.16732410569503,services,single,secondary,no,6337.931891999244,yes,yes,unknown,26.55958173096543,nov,355.0,19.159049245539645,506.1760792801608,0.0,failure,yes
70.42491349587908,unknown,single,primary,no,2817.0,no,no,cellular,4.054732884093939,sep,543.0,1.0,640.0914370935312,0.0,unknown,yes
59.0,services,married,secondary,no,204.0,no,no,cellular,23.0,jul,286.0,2.0,-1.0,0.0,unknown,no
36.0,management,married,tertiary,no,152.0,yes,no,cellular,6.0,may,467.0,2.0,-1.0,0.0,unknown,no
60.0,retired,divorced,secondary,no,514.0,no,no,cellular,15.0,oct,187.0,2.0,213.0,10.0,success,yes
49.0,services,married,primary,no,468.0,no,no,cellular,5.0,aug,608.0,2.0,-1.0,0.0,unknown,no
40.0,technician,married,tertiary,no,2946.0,no,no,unknown,9.0,jun,78.0,2.0,-1.0,0.0,unknown,no
28.0,management,single,tertiary,yes,1825.0,no,no,cellular,23.601554893550265,oct,236.0,33.116189754588575,-1.0,0.0,unknown,yes
35.0,technician,divorced,unknown,no,80905.09921711903,yes,yes,telephone,25.79429768708748,may,278.0,4.0,829.9175736673675,37.60571216892948,failure,yes
73.197894148839,blue-collar,single,secondary,no,5108.0,yes,yes,unknown,30.041090991138,jun,406.0,1.0,697.0676262422521,22.077719607148786,failure,yes
29.0,admin.,single,unknown,yes,62182.955170786474,yes,no,telephone,3.0,aug,2695.207501189741,24.60440400135385,677.1749916726711,42.642244988983585,success,yes
44.0,self-employed,married,secondary,no,706.0,no,no,unknown,5.0,nov,204.0,1.0,-1.0,0.0,unknown,yes
29.0,unemployed,single,tertiary,no,70.0,no,no,cellular,25.0,may,393.0,38.898653027972586,-1.0,0.0,unknown,yes
81.83510987336379,management,divorced,unknown,no,8345.0,yes,no,telephone,27.0,feb,194.0,1.0,261.0,1.0,unknown,yes
27.0,blue-collar,married,primary,no,416.0,yes,no,unknown,30.0,may,1193.0,2.0,-1.0,0.0,unknown,no
48.0,unknown,divorced,primary,yes,1230.0,no,no,cellular,23.82942325852522,may,169.0,44.383972857348525,318.90551575863384,2.0,failure,yes
37.0,blue-collar,married,secondary,no,489.0,yes,no,unknown,2.0,jun,24.0,1.0,-1.0,0.0,unknown,no
91.51047328084036,management,single,tertiary,no,13726.965487752943,yes,yes,unknown,9.0,jan,1014.0,1.0,344.08267450282955,0.0,success,yes
91.4130821238957,blue-collar,single,tertiary,no,43231.88712984897,no,no,cellular,5.0,feb,2606.5096270536797,6.718379242210645,64.0,2.0,failure,yes
56.0,student,married,secondary,no,51491.89003713911,yes,yes,unknown,4.0,feb,945.0,43.16605433329834,553.8672855499723,14.826054165590964,failure,yes
85.03649600520514,unknown,single,tertiary,yes,59309.11208895125,no,yes,cellular,28.352872638906906,apr,1290.0,42.20483471435936,552.7680540475357,0.0,success,yes
57.0,blue-collar,married,secondary,no,1540.0,yes,no,cellular,17.0,nov,564.0,1.0,-1.0,0.0,unknown,no
32.0,management,single,tertiary,no,336.0,no,no,cellular,15.0,may,64.0,4.0,-1.0,0.0,unknown,no
88.81274072603998,admin.,married,secondary,yes,58126.30833062707,no,yes,cellular,14.0,may,2236.4480465963693,42.48118599979002,688.4355701274391,10.719601513881084,other,yes
65.88949308120749,management,single,primary,yes,3050.0,no,yes,telephone,22.897247312993173,may,469.0,8.238452709021086,129.81758006219886,0.0,failure,yes
35.0,management,married,secondary,no,2311.0,yes,no,cellular,5.0,may,659.0,1.0,167.0,1.0,failure,no
56.00583080375997,blue-collar,married,tertiary,no,39612.23841423388,no,yes,cellular,29.421189148738904,jun,501.0,2.0,745.7736454793501,35.340850274730975,unknown,yes
92.88724930831914,unemployed,single,tertiary,yes,255.0,no,yes,unknown,1.4949589313547842,nov,242.0,6.0,95.0,29.72672065959467,success,yes
58.0,admin.,single,secondary,no,2223.0,no,no,cellular,4.0,dec,1139.0,2.0,114.0,1.0,success,no
32.0,blue-collar,married,secondary,no,-446.0,no,no,cellular,13.0,may,126.0,2.0,344.0,1.0,failure,no
29.0,admin.,single,secondary,no,1448.0,no,no,cellular,10.0,mar,217.0,1.0,184.0,7.0,other,no
38.0,admin.,married,secondary,no,0.0,yes,no,telephone,16.0,jul,284.0,8.0,-1.0,0.0,unknown,no
24.0,retired,divorced,unknown,yes,73484.43093323869,yes,yes,cellular,16.0,may,445.6893613774167,8.467845319007168,-1.0,0.0,failure,yes
51.0,blue-collar,married,secondary,no,4695.0,no,no,cellular,29.0,aug,8.0,10.0,-1.0,0.0,unknown,no
23.0,blue-collar,single,secondary,no,22702.542693374384,yes,no,telephone,15.0,may,416.0,1.0,651.4463215665271,36.70596910830487,failure,yes
30.0,management,married,tertiary,no,74.0,yes,no,cellular,21.0,jul,106.0,3.0,-1.0,0.0,unknown,no
46.0,blue-collar,married,unknown,no,0.0,no,no,telephone,29.0,aug,162.0,2.0,-1.0,0.0,unknown,no
28.0,self-employed,single,tertiary,no,1579.0,no,no,cellular,13.0,jan,163.0,1.0,91.0,3.0,failure,yes
30.0,services,divorced,secondary,yes,60323.85063221089,yes,no,unknown,18.773847734880796,may,609.0,1.0,638.7298562128224,1.0,success,yes
29.0,blue-collar,single,secondary,yes,-493.0,yes,yes,cellular,18.0,may,536.0,16.507232587904692,746.1949794398279,50.18735973897629,unknown,yes
36.0,management,divorced,tertiary,no,94.0,no,yes,cellular,21.0,jul,43.0,2.0,-1.0,0.0,unknown,no
75.51363696557746,retired,single,tertiary,no,59632.591183531884,no,yes,cellular,10.0,feb,3245.2727656459156,13.87016646532007,624.1817102943107,0.0,failure,yes
50.0,blue-collar,married,primary,no,4108.0,yes,no,cellular,7.0,aug,526.0,2.0,-1.0,0.0,unknown,no
43.0,unemployed,single,secondary,no,75829.40937283091,yes,no,unknown,7.133652900753942,apr,323.0,44.877240013032505,-1.0,0.0,other,yes
41.0,admin.,single,secondary,no,32750.436279844696,yes,yes,unknown,19.0,jun,882.0,1.0,703.5005343921805,27.618068972686853,other,yes
32.0,services,single,secondary,no,951.0,no,no,cellular,28.0,jan,77.0,1.0,-1.0,0.0,unknown,no
33.0,blue-collar,married,primary,no,415.0,yes,no,cellular,5.0,may,316.0,1.0,337.0,4.0,success,no
67.62858850234058,blue-collar,married,primary,yes,30436.96670041793,yes,no,unknown,9.101094628184596,oct,1911.0678941277997,3.0,699.0791989832876,36.82495853342218,unknown,yes
22.485465248785175,technician,married,unknown,no,74858.97072490345,yes,no,telephone,8.035290862886068,apr,403.0,13.505981561989966,309.06577636598496,1.0,other,yes
43.0,management,divorced,tertiary,no,580.0,yes,no,cellular,11.0,may,1514.0,1.0,284.0,2.0,failure,no
35.0,self-employed,married,tertiary,no,2427.0,no,no,cellular,12.0,jul,210.0,3.0,158.0,7.0,other,yes
64.49182589233581,unemployed,married,unknown,yes,87.0,yes,no,telephone,12.0,aug,978.0,1.0,-1.0,3.1622443272769636,success,yes
36.0,blue-collar,married,unknown,no,0.0,no,no,cellular,24.0,jul,120.0,5.0,-1.0,0.0,unknown,no
43.0,management,divorced,tertiary,no,3163.0,yes,no,cellular,22.0,jul,211.0,3.0,-1.0,0.0,unknown,no
35.0,management,married,unknown,yes,57633.07281383466,no,yes,cellular,1.5483505947198286,nov,985.0,37.648892670067234,-1.0,0.0,unknown,yes
35.0,technician,married,secondary,yes,23434.125261068195,yes,no,cellular,22.0,jun,118.0,13.466857887330399,470.14715530705155,0.0,unknown,yes
32.0,management,single,tertiary,no,0.0,no,no,telephone,22.0,aug,28.0,4.0,-1.0,0.0,unknown,no
21.135549512538983,admin.,married,tertiary,no,121.0,yes,yes,telephone,22.051833963190827,aug,1240.8364402937946,1.0,-1.0,23.604791006786048,other,yes
24.0,services,single,secondary,no,-148.0,yes,no,unknown,21.0,may,641.0,1.0,-1.0,0.0,unknown,no
30.0,admin.,single,tertiary,no,2351.0,no,yes,cellular,28.0,jul,91.0,13.0,-1.0,0.0,unknown,no
32.0,unknown,married,secondary,no,654.0,yes,no,telephone,25.0,may,2078.7003749491787,20.250110307313065,-1.0,0.0,success,yes
63.591420377344015,self-employed,single,unknown,no,1579.0,yes,yes,cellular,13.0,oct,190.0,1.0,582.7490285496544,5.0,success,yes
31.0,unemployed,divorced,secondary,yes,38261.51987689895,no,no,telephone,17.0,nov,536.0,5.0,699.4178807040737,38.770027522270226,unknown,yes
58.0,blue-collar,single,primary,no,26.0,yes,no,cellular,12.0,may,600.0,4.0,-1.0,0.0,unknown,no
56.0,admin.,married,primary,no,2086.0,yes,no,cellular,5.0,may,159.0,8.0,-1.0,0.0,unknown,no
71.24247655826656,services,single,secondary,yes,51234.04769894936,no,yes,cellular,8.0,jul,1355.7475839070792,33.17057420064618,266.7922540307804,0.0,success,yes
34.0,admin.,single,secondary,no,1.0,yes,no,cellular,22.0,jul,483.0,7.0,-1.0,0.0,unknown,no
76.74651622794369,services,married,secondary,no,145.0,no,no,cellular,18.0,jul,1186.503802018262,2.0,-1.0,0.0,success,yes
43.0,management,married,unknown,no,0.0,no,no,unknown,20.0,jun,273.0,1.0,-1.0,0.0,unknown,no
18.562960673566135,admin.,divorced,secondary,no,366.0,yes,no,cellular,25.72803799248255,jan,366.0,21.282606051160695,639.7282904259527,33.538661015313274,unknown,yes
32.0,management,married,tertiary,no,1041.0,yes,no,cellular,18.0,may,577.0,2.0,-1.0,0.0,unknown,no
21.0,student,single,secondary,no,71.0,no,no,cellular,13.0,jan,169.0,2.0,-1.0,0.0,unknown,yes
34.0,admin.,married,secondary,no,804.0,yes,no,cellular,23.0,jul,256.0,9.0,-1.0,0.0,unknown,no
49.07889173320706,management,single,tertiary,yes,393.0,no,yes,cellular,7.563929143004506,jun,1298.0,47.43621948304843,-1.0,0.0,unknown,yes
29.0,technician,married,secondary,no,1180.0,yes,no,cellular,17.0,apr,367.0,3.0,323.0,3.0,failure,no
30.0,admin.,married,secondary,yes,2568.0,yes,yes,telephone,27.938044435888987,mar,563.0,23.47332446259216,212.41136206548734,12.558323151417456,unknown,yes
70.30107204794497,management,single,tertiary,yes,28710.44812074516,no,yes,cellular,31.0,jul,361.0,4.0,-1.0,0.0,other,yes
42.0,unemployed,single,secondary,no,30278.789098628164,yes,no,cellular,10.960158179098132,may,855.0,42.033060244428434,-1.0,24.143599008416064,failure,yes
31.0,management,single,tertiary,no,3283.0,no,no,cellular,2.0,feb,258.0,1.0,73.0,1.0,failure,no
26.0,student,married,secondary,yes,5795.0,yes,yes,unknown,14.0,may,1094.0,20.82898435212304,-1.0,40.72058944899013,unknown,yes
37.0,services,married,primary,no,0.0,yes,yes,unknown,12.0,jun,137.0,1.0,-1.0,0.0,unknown,no
51.468876547046065,entrepreneur,single,tertiary,no,189.0,no,yes,telephone,2.0,jun,1056.4408100455023,7.045872804507534,-1.0,52.06827758074561,unknown,yes
61.0247270173114,self-employed,divorced,tertiary,no,323.0,no,no,cellular,17.0,apr,949.0,2.0,33.59346875351774,31.2577400479558,success,yes
45.0,management,married,tertiary,no,2022.0,no,no,unknown,30.0,may,340.0,1.0,-1.0,0.0,unknown,no
31.700745539985455,admin.,divorced,secondary,yes,644.0,yes,yes,cellular,19.0,nov,418.0,1.0,685.7755100746159,5.505881591250099,success,yes
40.0,services,married,primary,no,44.0,yes,no,unknown,16.0,may,144.0,1.0,-1.0,0.0,unknown,no
51.0,management,married,tertiary,no,12.0,no,no,unknown,6.0,jun,90.0,4.0,-1.0,0.0,unknown,no
24.0,blue-collar,single,secondary,yes,-203.0,yes,no,unknown,12.0,jun,465.0,3.0,-1.0,0.0,unknown,yes
49.775651575265044,student,single,unknown,no,18000.161276361905,yes,yes,cellular,4.0,may,781.0,6.8941573470377335,89.0,1.0,success,yes
47.4970225144355,blue-collar,married,unknown,yes,535.0,yes,yes,unknown,2.5617830827891312,jun,1552.501814937418,11.37843234787225,564.7158875957142,3.0,failure,yes
82.72293242459472,management,married,primary,no,5310.0,yes,no,telephone,4.521593142837741,jun,968.0,2.0,97.0,4.0,failure,yes
30.0,management,single,tertiary,no,2.0,yes,no,cellular,28.0,jul,377.0,4.0,-1.0,0.0,unknown,no
23.0,entrepreneur,single,primary,no,4.0,yes,no,unknown,13.0,may,395.0,2.0,-1.0,0.0,unknown,no
32.0,management,single,tertiary,no,796.0,no,yes,cellular,30.0,apr,198.0,1.0,160.0,1.0,failure,no
48.0,blue-collar,married,primary,no,89.0,yes,no,telephone,12.0,may,34.0,4.0,-1.0,0.0,unknown,no
32.0,admin.,single,tertiary,no,594.0,yes,no,unknown,13.0,may,134.0,2.0,-1.0,0.0,unknown,no
60.0,technician,married,secondary,no,21.0,no,no,telephone,9.0,feb,172.0,4.0,-1.0,0.0,unknown,no
34.0,management,married,tertiary,no,180.0,no,no,cellular,16.0,jun,298.0,3.0,-1.0,0.0,unknown,no
82.5709757524305,student,divorced,tertiary,no,34681.656009236125,no,no,telephone,21.953725535840583,jan,185.0,1.0,99.0,5.0,success,yes
52.620532991677635,management,single,tertiary,no,3611.0,yes,yes,telephone,2.0511372054750256,may,141.0,2.0,-1.0,0.0,failure,yes
41.0,services,married,secondary,no,108.0,yes,yes,unknown,13.0,may,83.0,7.0,-1.0,0.0,unknown,no
46.0,blue-collar,married,tertiary,yes,-6846.020125226525,no,yes,unknown,18.0,nov,618.0,6.0,-1.0,0.0,success,yes
