age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
32,management,single,tertiary,no,0,no,no,cellular,21,nov,9,6,-1,0,unknown,no
36,blue-collar,married,unknown,no,973,yes,no,unknown,23,may,293,1,-1,0,unknown,no
53,blue-collar,married,secondary,no,148,yes,no,cellular,7,may,66,1,359,1,unknown,no
45,management,single,tertiary,no,4960864235,no,no,telephone,26.22672,aug,341,1,390,0,other,yes
37,admin.,married,secondary,no,0,yes,no,cellular,2,may,107,1,-1,0,unknown,no
42,technician,married,secondary,no,219,yes,no,cellular,7,jun,186,3,-1,0,unknown,no
42.906446361859295,technician,divorced,tertiary,no,52587.0,no,no,cellular,10,nov,290,1,-1,4,unknown,yes
58,blue-collar,married,unknown,no,5788,no,no,unknown,29,may,130,2,-1,0,unknown,no
25,entrepreneur,single,secondary,no,-107.0,yes,no,cellular,14,may,156,1,-1,0,unknown,no
39,blue-collar,single,secondary,no,1048,yes,no,cellular,15,may,108,1,32,1,unknown,no
60.126121402017816,technician,married,tertiary,no,613,no,no,cellular,30,nov,242,2,-1,0,unknown,yes
37,services,divorced,secondary,no,1207,no,no,unknown,19.715754579241064,may,1353,2,-1,2,unknown,yes
31,blue-collar,single,secondary,no,1192,yes,no,cellular,7,may,156,2,-1,2,other,no
32,technician,married,secondary,no,348,yes,no,cellular,17,jul,926,1,-1,0,unknown,yes
59,management,single,tertiary,no,68,yes,no,unknown,28,may,176,2,-1,0,unknown,no
36,management,married,tertiary,no,1198,yes,no,cellular,9,apr,278,3,-1,0,unknown,no
25,student,married,secondary,no,27791.853485945794,yes,no,unknown,30.5353378069432,may,420,1,-1,0,unknown,yes
57,retired,single,secondary,no,789,no,no,unknown,19,jun,2635,3,-1,0,unknown,no
37,entrepreneur,single,secondary,no,1950,yes,no,unknown,13,may,370,1,-1,0,unknown,no
35,management,married,tertiary,no,8,no,no,cellular,23,apr,93,3,-1,0,unknown,yes
45,blue-collar,single,secondary,no,7331,no,yes,cellular,24.3856948277779,sep,23,1,95,2,other,yes
62,unemployed,married,secondary,no,565,no,no,cellular,4,sep,123,3,-1,0,unknown,no
30,management,single,tertiary,no,20261.0,yes,no,cellular,28,jun,81,2,-1,0,unknown,no
50,technician,married,secondary,no,2242,no,no,cellular,17,nov,170,2,-1,0,unknown,no
26,management,single,tertiary,no,-630.0,yes,no,unknown,3,may,192,2,-1,0,unknown,no
32,management,married,tertiary,no,500,no,no,cellular,29,jun,107,2,-1,0,unknown,no
77,retired,married,tertiary,no,0,no,no,cellular,17,jun,286,1,-1,0,unknown,no
29,technician,single,secondary,no,502,yes,no,cellular,8,jul,968,1,-1,0,unknown,yes
32,blue-collar,single,unknown,no,0.2,no,no,cellular,15,may,1190,1,-1,0,other,yes
41,blue-collar,married,unknown,no,201,yes,no,cellular,4,feb,69,1,1,1,unknown,no
32,student,single,tertiary,no,61,yes,no,cellular,12,may,130,3,-1,0,unknown,no
30,blue-collar,single,secondary,no,132,yes,no,unknown,16,may,329,1,-1,0,unknown,no
44,management,divorced,secondary,no,4213340303,yes,no,unknown,29.074903471464722,may,937917,1,32.610877401938886,2,other,yes
49,blue-collar,divorced,tertiary,no,2146,no,no,cellular,22.09084,nov,1516,2,-1,0,unknown,yes
33,technician,single,secondary,no,7108,no,no,cellular,21,nov,255,1,-1,0,unknown,no
55,retired,divorced,secondary,no,1580,no,no,unknown,19,may,1007,1,-1,0,unknown,yes
42,blue-collar,married,tertiary,no,1401,yes,no,unknown,5,may,627,1,-1,0,unknown,no
37,blue-collar,married,tertiary,no,2814,yes,no,cellular,20,nov,619,3,-1,0,unknown,no
42,blue-collar,single,unknown,no,11008.0,no,no,cellular,28,jul,822,1,405,0,unknown,yes
48,management,divorced,tertiary,no,0,no,no,unknown,20,may,26,3,-1,0,unknown,no
59,management,divorced,tertiary,no,-76.0,yes,no,unknown,6,may,264,1,-1,0,unknown,no
40,blue-collar,married,unknown,no,665,yes,no,cellular,9,jul,781,1,-1,0,unknown,no
39,blue-collar,married,secondary,no,4777,yes,no,cellular,20,nov,103,1,-1,0,unknown,no
36,management,single,tertiary,no,10773.0,yes,no,cellular,18,may,89,1,-1,0,unknown,no
52,technician,married,tertiary,no,104,no,no,cellular,14,jun,244,2,-1,0,unknown,no
31,management,married,tertiary,no,156,no,no,cellular,13,jun,657,7,-1,0,unknown,yes
56,retired,married,unknown,no,-464.0,yes,no,cellular,29,jul,820,6,-1,0,unknown,no
82,retired,single,unknown,no,243,yes,no,cellular,20,jul,275,4,180,2,success,yes
51,blue-collar,divorced,unknown,no,-19.0,yes,no,cellular,13,may,829,1,296,11,unknown,yes
19,student,single,unknown,no,103,no,no,cellular,10,jul,104,2,-1,0,unknown,yes
44,technician,married,unknown,no,-227.0,no,no,cellular,7,jul,153,1,-1,0,unknown,no
48,management,married,tertiary,no,263,yes,no,unknown,5,may,350,2,-1,0,unknown,no
39,blue-collar,married,secondary,no,-311.0,yes,no,cellular,6,may,55,2,345,2,other,no
50,management,single,tertiary,no,4,no,no,cellular,29,jun,665,4,-1,0,unknown,yes
50,management,married,tertiary,no,85,no,no,cellular,1,may,141,1,-1,0,unknown,no
74.23461,unemployed,divorced,secondary,no,19,yes,no,unknown,28.467035731311288,may,388353,1,-1,0,unknown,yes
57.245731929800506,management,divorced,unknown,no,197,no,no,cellular,16,jul,175,1,-1,0,success,yes
31,blue-collar,single,unknown,no,71,yes,no,cellular,20,apr,185,3,336,6,unknown,no
40,management,married,tertiary,no,0,yes,no,unknown,30,may,138,1,-1,0,unknown,no
85.29546,retired,single,unknown,no,6,yes,no,cellular,11,jul,706,1,473.9342088540669,0,failure,yes
56,admin.,married,secondary,no,360,yes,no,cellular,24,jul,98,2,-1,0,unknown,no
27,entrepreneur,single,tertiary,no,536,yes,no,cellular,11,may,105,3,-1,0,unknown,no
49,technician,married,tertiary,no,523,yes,no,cellular,3,mar,152,2,-1,0,unknown,yes
55,retired,divorced,tertiary,no,265,no,no,cellular,25,nov,414,4,-1,0,unknown,yes
51,housemaid,divorced,secondary,no,-76.0,yes,no,cellular,18,nov,91,1,-1,0,unknown,no
66,retired,divorced,secondary,no,203,no,no,cellular,7,jul,376,2,-1,0,unknown,yes
34,blue-collar,married,secondary,no,215,no,no,cellular,3,mar,350,3,-1,0,other,yes
24,management,single,secondary,no,0665621715,yes,no,cellular,13.644017184641203,mar,520605,2,-1,0,failure,yes
51,retired,married,secondary,no,3003,yes,no,cellular,7,jul,149,3,-1,0,unknown,no
58,unemployed,single,tertiary,no,278,no,no,unknown,16,may,1009,5,-1,0,unknown,no
58,management,divorced,unknown,no,5701,no,no,cellular,29,apr,354,2,542.2658914900574,1,unknown,yes
22.196776904012367,technician,divorced,tertiary,no,8109173145,no,no,cellular,1.79268,may,891.3644412457296,1,704.4889626912317,35.18071692775348,failure,yes
30,management,single,secondary,no,697,yes,no,telephone,17.306022156565287,oct,215,1,80,0,failure,yes
34,retired,married,tertiary,no,1076,yes,no,cellular,5,feb,136,2,-1,0,unknown,yes
39,admin.,married,secondary,no,973,yes,no,cellular,2,sep,172,4,-1,0,unknown,no
25,technician,married,secondary,no,189,yes,no,cellular,8,jul,687,1,-1,0,unknown,yes
32,management,single,secondary,no,1320629336,no,yes,cellular,30.32545,may,415,4,227,1,failure,yes
40,management,single,tertiary,no,0,no,no,cellular,26,jun,58,7,-1,0,unknown,no
28,blue-collar,married,secondary,no,3019,no,no,unknown,2,may,303,2,-1,0,unknown,no
40,blue-collar,married,secondary,no,3316,no,no,unknown,19,may,102,3,-1,0,unknown,no
30,blue-collar,married,secondary,no,5143,yes,no,unknown,20,may,236,2,-1,0,unknown,no
72.69313202274,blue-collar,married,unknown,no,-955.8946508912286,no,no,cellular,17,apr,314,2,-1,0,success,yes
40,unemployed,married,tertiary,no,400,no,no,unknown,9,may,317,1,-1,0,unknown,no
27,technician,single,tertiary,no,292,yes,no,cellular,18,may,26,2,-1,29.087170955240968,unknown,yes
88.25957,technician,single,tertiary,no,2,no,no,unknown,29,may,1009,2,-1,0,unknown,yes
36,unemployed,single,secondary,no,1948,yes,no,cellular,28,oct,568.2231085621992,2,-1,2,unknown,yes
56,retired,married,secondary,no,0,no,no,cellular,26,jan,413,2,-1,0,unknown,no
24.17476,blue-collar,single,unknown,no,2810759073,no,no,cellular,7,jun,786,2,343.89446294146836,0,other,yes
45,management,married,tertiary,no,-115.0,no,no,cellular,5.94467,apr,297,2,70.40703,50.22361412515548,other,yes
36,student,divorced,unknown,no,1393675069,yes,no,cellular,21.34451,jul,340,1,-1,0,unknown,yes
49.14943,retired,divorced,unknown,no,1978,no,no,cellular,29,may,312,1,148.42015353951507,0,success,yes
77.77599,blue-collar,divorced,tertiary,no,1925,no,no,cellular,11,nov,1363,2,-1,0,unknown,yes
33,admin.,married,tertiary,no,21,no,no,cellular,2,mar,202,2,-1,0,unknown,no
39,unemployed,married,secondary,no,2245,no,no,cellular,21,nov,749,2,-1,0,unknown,no
86.77381,technician,single,tertiary,no,55,yes,no,unknown,22.97077,may,1120,1,-1,0,unknown,yes
53,technician,married,tertiary,no,1672,no,no,cellular,23,jul,438,1,-1,0,unknown,no
36,entrepreneur,married,tertiary,no,2261663504,no,no,cellular,20,nov,993,1,366.7025512411372,0,success,yes
71.88594,blue-collar,single,primary,no,1165,no,no,telephone,25.257722610723057,jul,101796,2,-1,0,unknown,yes
30,management,married,tertiary,no,692,yes,no,cellular,21,jul,336,4,-1,0,unknown,no
30,technician,single,secondary,no,930,yes,no,cellular,21.651665962231075,jul,23,1,-1,0,failure,yes
32,management,single,tertiary,no,474,yes,no,cellular,7,jun,90,3,-1,0,unknown,no
55,blue-collar,married,tertiary,no,1341,no,no,cellular,22,jun,46,8,-1,0,unknown,no
77,retired,married,secondary,no,38,no,no,cellular,3,feb,261,1,-1,0,unknown,no
46,technician,married,secondary,no,1167,yes,no,cellular,21,nov,1540,2,-1,0,unknown,no
27,entrepreneur,single,secondary,no,302,no,no,cellular,3,jul,203,1,-1,0,unknown,no
50,technician,married,tertiary,no,5907,yes,no,cellular,12,jun,338,2,-1,0,unknown,no
30,technician,single,secondary,no,4011,yes,no,unknown,20,may,62,1,-1,0,unknown,no
50,technician,married,secondary,no,0,yes,no,unknown,2,may,171,2,-1,0,unknown,no
26,technician,single,secondary,no,5,no,no,cellular,13,feb,810,1,268,0,unknown,yes
62,blue-collar,divorced,tertiary,no,3,no,no,cellular,13,apr,103,2,182,0,unknown,yes
28,management,single,tertiary,no,3238,yes,no,unknown,19,may,7,1,-1,0,unknown,no
52,management,married,secondary,no,4873,no,no,cellular,6,feb,381,6,227,0,unknown,no
44,admin.,divorced,primary,no,622,yes,no,cellular,18,mar,420,1,-1,0,success,yes
38,management,married,tertiary,no,238,no,no,cellular,4,mar,139,1,92,3,unknown,yes
46,admin.,single,secondary,no,126,no,no,unknown,18,may,1255,1,-1,0,unknown,no
28,admin.,single,tertiary,no,373,yes,no,cellular,14,mar,78,1,79,4,other,no
58,management,divorced,tertiary,no,5037,yes,no,cellular,18,nov,1437,2,-1,0,unknown,yes
32,unemployed,single,secondary,no,696,yes,no,unknown,2,may,815,1,-1,0,unknown,yes
39,management,married,secondary,no,0853874845,no,no,telephone,20,jul,372,1,539.8268699546021,34.92864527770746,other,yes
37,entrepreneur,single,secondary,no,1169,no,no,cellular,4,feb,311,4,-1,0,unknown,no
43,technician,single,tertiary,no,58,no,no,cellular,22,jun,97,2,-1,0,unknown,no
68,retired,married,secondary,no,19317.0,yes,no,cellular,4,jun,249,1,-1,0,unknown,no
57,management,married,secondary,no,123,no,no,cellular,2,feb,154,2,-1,0,unknown,no
47,blue-collar,married,secondary,no,802,yes,no,cellular,12,may,289,2,-1,0,unknown,yes
52,blue-collar,married,secondary,no,1351,yes,no,cellular,6,feb,11,3,-1,0,unknown,no
34,technician,married,tertiary,no,7050,no,no,cellular,7,jun,130,1,-1,0,unknown,yes
35,technician,married,secondary,no,8883,no,no,cellular,21,nov,33,3,-1,0,unknown,no
68,technician,divorced,tertiary,no,1146,no,no,unknown,29,may,356,1,294.9803850840374,2,other,yes
90.31444,management,divorced,tertiary,no,139,yes,no,telephone,11,jul,202,1,98,0,success,yes
54,admin.,married,secondary,no,1342,yes,no,cellular,2,apr,80,1,-1,0,unknown,no
28,management,married,secondary,no,1,no,yes,cellular,15.99006,sep,845,1,232,4,unknown,yes
47,housemaid,married,tertiary,no,1985,no,no,unknown,12,may,320,2,-1,0,unknown,no
27,technician,single,secondary,no,1429,no,no,cellular,19,nov,1015,1,-1,2,other,yes
27,technician,single,secondary,no,78,yes,no,cellular,18,may,5,2,-1,0,unknown,no
32,management,single,tertiary,no,0789969885,yes,no,cellular,21.965050936879067,may,386,4,-1,0,unknown,yes
35,retired,married,secondary,no,313,yes,no,cellular,15,jul,479,1,-1,0,unknown,no
45,blue-collar,married,unknown,no,2352,no,no,cellular,3,sep,181,4,183,2,success,yes
32,entrepreneur,single,secondary,no,746,no,no,cellular,4,feb,305,1,-1,0,unknown,no
52,management,married,tertiary,no,52,no,no,cellular,18,jun,124,4,-1,0,unknown,no
38,blue-collar,divorced,secondary,no,-4920.157056613776,no,no,telephone,13,aug,234,2,584.3503443069653,1,unknown,yes
37,technician,married,secondary,no,-886.0,yes,no,unknown,26,may,224,1,-1,0,unknown,no
39,admin.,divorced,secondary,no,-349.0,yes,no,unknown,5,may,611,2,-1,0,unknown,no
77.25399,unemployed,divorced,tertiary,no,1104,no,no,telephone,19.05002,jul,395,2,-1,0,unknown,yes
88.56567,management,divorced,unknown,no,3025,no,no,unknown,7,may,476,1,-1,1,other,yes
71,retired,married,unknown,no,2988,no,no,cellular,17,apr,130,1,-1,0,unknown,yes
32,admin.,divorced,secondary,no,410,yes,no,cellular,14,apr,129,1,-1,0,unknown,no
33,retired,single,tertiary,no,272,no,no,cellular,26.226980472349226,may,326,2,-1,2,success,yes
30,admin.,married,secondary,no,1165,no,no,cellular,20,apr,98,2,-1,0,unknown,no
35,blue-collar,married,secondary,no,0,yes,no,unknown,29,may,543,1,-1,0,unknown,yes
42,technician,divorced,tertiary,no,21,yes,no,unknown,20,may,9,7,-1,0,unknown,no
28,management,married,tertiary,no,4044257912,no,no,cellular,9,mar,202,1,776.8488746319366,41.96028570879249,other,yes
47,management,divorced,secondary,no,6901683197,no,yes,telephone,27.563275891600373,oct,468595,1,-1,0,unknown,yes
52,technician,married,secondary,no,195,yes,no,cellular,17,dec,110,2,205,3,unknown,no
27,technician,single,unknown,no,1727,yes,no,unknown,4.61436,may,500,4,-1,0,failure,yes
36,technician,single,secondary,no,9149,yes,no,cellular,13,jun,141,3,-1,0,unknown,no
33,technician,married,tertiary,no,1107,no,no,cellular,30.73457,jul,201,1,-1,0,success,yes
57,blue-collar,divorced,secondary,no,658,yes,no,unknown,13,may,97.37734,1,-1,0,unknown,yes
50,blue-collar,married,tertiary,no,346,no,no,cellular,6,feb,178,1,-1,0,unknown,yes
35,management,single,tertiary,no,18111.0,no,no,cellular,14,jun,172,4,-1,0,unknown,yes
49.25897,management,divorced,tertiary,no,-1759.968867023238,no,yes,cellular,21.15183,mar,405.5845566903826,1,-1,0,unknown,yes
49,blue-collar,single,secondary,no,596,no,no,cellular,24.633323061939873,sep,722,2,474.45827798859636,0,other,yes
30,entrepreneur,single,tertiary,no,136,yes,no,unknown,16,may,208,5,-1,0,unknown,no
30,blue-collar,divorced,secondary,no,457,yes,no,unknown,20,may,115,1,-1,0,unknown,no
82.24500,retired,married,unknown,no,3,no,no,unknown,30,may,1277,4,487.7600836366732,2,success,yes
84.92762,management,married,secondary,no,4198,yes,no,cellular,25,nov,234,1,411.10800991751927,0,unknown,yes
30,management,single,unknown,no,850,yes,no,cellular,12,may,712185,2,-1,0,success,yes
32,retired,divorced,tertiary,no,1604,no,no,cellular,7,jul,625,1,-1,0,unknown,yes
55,blue-collar,married,unknown,no,833,yes,no,cellular,15,jul,956,1,-1,0,unknown,yes
31,blue-collar,married,secondary,no,799,yes,no,cellular,21,jul,181,1,-1,0,unknown,no
76.94760,blue-collar,single,secondary,no,1,no,no,cellular,29,mar,1329,2,803.1059681926846,0,success,yes
43,blue-collar,married,unknown,no,336,yes,no,unknown,9,may,256,5,-1,0,unknown,no
23,technician,single,tertiary,no,1129,yes,no,unknown,28,may,806,1,-1,0,unknown,no
48,blue-collar,single,secondary,no,0,yes,no,cellular,5,may,95,1,-1,0,unknown,no
46,technician,married,secondary,no,231,yes,no,unknown,3,may,117,1,-1,0,unknown,no
55,technician,divorced,secondary,no,451,yes,no,cellular,16,mar,652,1,-1,0,unknown,yes
31,technician,single,secondary,no,-6022.478823434388,no,no,cellular,20,jul,831,1,-1,0,unknown,yes
31,student,single,tertiary,no,64,no,no,cellular,17,mar,181,2,183,3,unknown,no
42,technician,single,secondary,no,3082,yes,no,cellular,27.294393525814904,sep,705518,1,-1,0,unknown,yes
64.28607,blue-collar,single,tertiary,no,45,no,no,cellular,20.330275476603255,jul,1187,3,-1,0,failure,yes
43,technician,single,unknown,no,21539.792357643924,yes,no,cellular,18,jul,635,3,-1,0,success,yes
33,technician,divorced,tertiary,no,-386.0,yes,no,unknown,23,may,530,1,-1,0,unknown,no
42,management,single,tertiary,no,849,no,no,unknown,20.33133,may,667,2,-1,0,success,yes
86.01334,management,married,unknown,no,1,no,no,cellular,30,nov,224,1,755.8717464579462,0,other,yes
43,retired,single,tertiary,no,42,no,no,cellular,7,jul,285,1,-1,0,unknown,no
52,technician,divorced,secondary,no,337,no,no,cellular,28,jan,130,1,-1,0,unknown,no
75.96191,blue-collar,single,secondary,no,2022,no,no,telephone,17.129088661928193,jan,276,1,97,0,other,yes
29.15040,management,divorced,tertiary,no,3525164788,no,yes,unknown,30.360637440551162,may,120,1,-1,1,unknown,yes
44,technician,divorced,primary,no,311,yes,no,unknown,7,may,798,1,630.447957153257,0,unknown,yes
46,technician,married,secondary,no,390,yes,no,cellular,31,jul,208,2,-1,0,unknown,no
36,admin.,single,tertiary,no,826,yes,no,unknown,12,jun,885,1,-1,0,success,yes
44,blue-collar,married,secondary,no,8.2,no,no,cellular,18,mar,671,4,851.983853329815,0,failure,yes
60,blue-collar,married,tertiary,no,686,yes,no,unknown,17,may,147,2,-1,0,unknown,no
30,management,single,secondary,no,24,no,no,cellular,12,jun,29,4,-1,0,unknown,no
35,management,single,tertiary,no,1045,yes,no,cellular,17,apr,204,5,-1,0,unknown,no
69.01260,blue-collar,single,tertiary,no,6962742042,yes,no,unknown,20.000405012737478,jun,29,1,-1,0,unknown,yes
38,technician,married,secondary,no,-228.0,yes,no,cellular,7,jul,162,4,-1,0,unknown,no
55,management,divorced,tertiary,no,608,yes,no,cellular,7,may,161,2,-1,0,unknown,no
31,blue-collar,married,secondary,no,272,yes,no,unknown,13,may,133,1,-1,0,unknown,no
47,blue-collar,divorced,unknown,no,0,no,no,cellular,7,jul,240,1,-1,0,unknown,no
28,blue-collar,married,secondary,no,127,yes,no,cellular,4,feb,66,1,-1,0,unknown,no
38,technician,married,secondary,no,226,yes,no,unknown,30,may,762,3,-1,0,unknown,yes
41,management,married,tertiary,no,4063,yes,no,cellular,21,nov,110,2,-1,0,unknown,no
36,blue-collar,divorced,tertiary,no,117,yes,no,unknown,2,may,123,4,-1,0,unknown,no
43,blue-collar,divorced,secondary,no,110,yes,no,unknown,6,may,448,1,-1,0,unknown,no
25,technician,single,secondary,no,5695,no,no,cellular,16,nov,124,1,-1,0,unknown,no
46,admin.,divorced,secondary,no,1939,yes,no,unknown,29,may,119,1,-1,0,unknown,no
21,technician,single,secondary,no,360,no,no,cellular,26,may,131,2,-1,0,unknown,yes
25,management,married,tertiary,no,168,yes,no,unknown,3,may,801,1,-1,0,unknown,no
51,technician,married,tertiary,no,1347,yes,no,cellular,10,feb,160,1,243,1,unknown,yes
36,technician,divorced,tertiary,no,4956664597,yes,no,cellular,5,mar,916255,2,179,39,other,yes
34,blue-collar,single,secondary,no,79,no,no,cellular,20,nov,104,1,-1,0,unknown,no
53,management,married,tertiary,no,4086,no,no,unknown,20,may,14,3,-1,0,unknown,no
34,management,single,tertiary,no,14,yes,no,unknown,4,may,47,1,-1,0,unknown,no
60,blue-collar,married,unknown,no,5788,yes,no,unknown,15,may,203,2,-1,0,unknown,no
38,technician,married,tertiary,no,732,no,no,cellular,2,nov,53,2,161,1,unknown,no
35,technician,divorced,secondary,no,2,no,no,cellular,3,jul,88,1,-1,0,unknown,no
42,technician,divorced,tertiary,no,7157290248,no,no,telephone,5,jan,656,1,-1,0,unknown,yes
31,technician,married,secondary,no,793,no,no,cellular,19,nov,755,1,-1,0,unknown,no
29,blue-collar,married,unknown,no,459,yes,no,cellular,17,apr,202,3,318,1,unknown,no
45.41253,technician,divorced,tertiary,no,114,no,no,cellular,30,jul,517,1,-1,0,unknown,yes
51,technician,married,unknown,no,1337,no,no,cellular,30,jul,74,6,-1,0,unknown,no
55,technician,divorced,unknown,no,283,no,no,cellular,10.863654747645793,jul,650932,1,-1,0,unknown,yes
76.37386,technician,divorced,unknown,no,1858773331,no,yes,cellular,5.90540,apr,334,1,-1,0,other,yes
35,management,married,tertiary,no,3889,yes,no,cellular,19,nov,265,2,-1,0,unknown,no
31,management,single,unknown,no,12857.0,yes,yes,unknown,19.559110524912874,may,158,1,-1,1,success,yes
32,student,married,tertiary,no,4262070697,no,no,cellular,16,nov,206,1,-1,0,success,yes
48,retired,married,secondary,no,0,no,no,cellular,28,jul,431,2,-1,0,unknown,yes
28,technician,single,tertiary,no,-2088.9976209482465,no,no,cellular,30.08174,nov,412,24.290063354534382,-1,0,unknown,yes
38,blue-collar,married,unknown,no,3242,yes,no,cellular,17,apr,198,5,331,1,unknown,no
26.22031,management,divorced,tertiary,no,2372252668,yes,no,telephone,29,aug,954957,1,227,4,failure,yes
52.76128,unemployed,single,tertiary,no,62,yes,no,cellular,8,sep,539623,2,38,0,other,yes
70.79227,unemployed,divorced,tertiary,no,2348096046,yes,no,cellular,10,dec,805,1,190,1,success,yes
28,unemployed,single,tertiary,no,-6723.7093214093065,yes,no,cellular,15.63753,may,14,5,-1,0,unknown,yes
60,housemaid,single,tertiary,no,1043,no,no,cellular,18,jun,1364,4,-1,0,unknown,no
44,management,single,tertiary,no,0770906918,no,no,cellular,10,sep,95,1,660.2904206502108,3,unknown,yes
44,unemployed,single,secondary,no,63,no,no,cellular,26.55958,nov,355,1,506.1760792801608,0,failure,yes
70.42491,technician,single,tertiary,no,2817,no,yes,cellular,4.05473,sep,543,1,-1,0,unknown,yes
59,blue-collar,married,secondary,no,204,no,no,cellular,23,jul,286,2,-1,0,unknown,no
36,management,married,tertiary,no,152,yes,no,cellular,6,may,467,2,-1,0,unknown,no
60,retired,divorced,secondary,no,514,no,no,cellular,15,oct,187,2,390,0,unknown,yes
49,entrepreneur,married,unknown,no,468,no,no,cellular,5,jun,608,2,-1,0,unknown,no
40,technician,married,tertiary,no,2946,no,no,unknown,9,may,78,2,-1,0,unknown,no
28,management,single,secondary,no,1825,no,yes,cellular,23.601554893550265,oct,236,1,-1,0,unknown,yes
35,technician,divorced,tertiary,no,9921711903,no,no,unknown,25.79429,may,278,4,-1,2,failure,yes
44,blue-collar,single,primary,no,5108,no,no,unknown,30.041090991138,may,406,1,697.0676262422521,0,failure,yes
29,management,single,unknown,no,6,yes,no,cellular,3,mar,26,1,-1,0,unknown,yes
44,technician,married,secondary,no,706,no,no,cellular,5,nov,204,1,-1,0,unknown,yes
29,unemployed,single,tertiary,no,70,no,no,cellular,25,may,393,2,-1,0,unknown,yes
25,management,divorced,unknown,no,8345,yes,no,cellular,27,feb,194,1,261,1,unknown,yes
27,blue-collar,married,unknown,no,416,yes,no,unknown,30,may,1193,2,-1,0,unknown,no
48,blue-collar,divorced,unknown,no,1230,no,yes,cellular,23.82942,may,169,1,-1,2,failure,yes
37,blue-collar,married,secondary,no,489,yes,no,unknown,2,may,24,1,-1,0,unknown,no
91.51047,management,single,secondary,no,1,yes,no,telephone,9,jan,1014,1,344.08267450282955,0,success,yes
91.41308212389,blue-collar,single,tertiary,no,8712984897,no,no,cellular,5,feb,636797,1,64,2,unknown,yes
56,student,married,secondary,no,9003713911,yes,no,cellular,4,feb,945,1,553.8672855499723,0,unknown,yes
32,management,single,secondary,no,1208895125,no,no,cellular,29,apr,1290,4,552.7680540475357,0,success,yes
57,blue-collar,married,secondary,no,1540,yes,no,cellular,17,nov,564,1,-1,0,unknown,no
32,management,single,tertiary,no,336,no,no,cellular,15,may,64,4,-1,0,unknown,no
45,blue-collar,married,unknown,no,0833062707,no,no,cellular,14,may,263693,1,688.4355701274391,0,other,yes
32,management,single,unknown,no,3050,no,no,unknown,29,may,469,1,-1,0,failure,yes
35,management,married,secondary,no,2311,yes,no,cellular,5,may,659,1,227,1,unknown,no
56.00583,blue-collar,married,tertiary,no,3841423388,yes,no,cellular,20,may,501,2,-1,0,unknown,yes
92.88724,unemployed,single,tertiary,no,255,yes,no,cellular,29,nov,242,6,-1,0,success,yes
58,admin.,single,secondary,no,2223,no,no,cellular,4,dec,1139,2,114,1,unknown,no
32,blue-collar,married,secondary,no,-446.0,no,no,cellular,13,may,126,2,344,1,unknown,no
29,admin.,single,secondary,no,1448,no,no,cellular,10,mar,217,1,184,7,other,no
38,admin.,married,secondary,no,0,yes,no,cellular,16,jul,284,1,-1,0,unknown,no
24,retired,divorced,tertiary,no,3093323869,yes,no,cellular,16,may,445.6893613774167,4,-1,0,unknown,yes
51,blue-collar,married,secondary,no,4695,no,no,cellular,29,jun,8,1,-1,0,unknown,no
23,blue-collar,single,secondary,no,22702.542693374384,no,no,unknown,15,may,416,1,-1,0,unknown,yes
30,management,married,tertiary,no,74,yes,no,cellular,21,jul,106,3,-1,0,unknown,no
46,blue-collar,married,unknown,no,0,no,no,cellular,29,mar,162,2,-1,0,unknown,no
28,technician,single,tertiary,no,1579,no,no,cellular,13,jan,163,1,91,3,unknown,yes
30,blue-collar,divorced,secondary,no,5063221089,yes,yes,unknown,18.773847734880796,may,609,1,-1,1,unknown,yes
29,blue-collar,single,secondary,no,-493.0,no,no,cellular,18,may,536,1,-1,0,success,yes
36,management,divorced,tertiary,no,94,no,no,cellular,21,jul,43,2,-1,0,unknown,no
75.51363,retired,single,secondary,no,5,no,no,cellular,10,feb,259156,1,624.1817102943107,0,failure,yes
50,blue-collar,married,unknown,no,4108,yes,no,cellular,7,jun,526,2,-1,0,unknown,no
43,unemployed,single,secondary,no,0937283091,yes,yes,cellular,7.13365,apr,323,2,-1,0,other,yes
41,technician,single,secondary,no,3,no,no,unknown,19,may,882,1,703.5005343921805,0,other,yes
32,entrepreneur,single,secondary,no,951,no,no,cellular,28,jan,77,1,-1,0,unknown,no
33,blue-collar,married,unknown,no,415,yes,no,cellular,5,may,316,1,337,4,unknown,no
55,blue-collar,single,secondary,no,6670041793,no,no,telephone,9.10109,oct,977997,3,-1,0,unknown,yes
45,technician,married,secondary,no,7072490345,no,yes,cellular,8.03529,apr,403,1,-1,1,other,yes
43,management,divorced,tertiary,no,580,yes,no,cellular,11,may,1514,1,284,2,unknown,no
35,technician,married,tertiary,no,2427,no,no,cellular,12,jul,210,3,158,7,other,yes
45,unemployed,married,unknown,no,87,no,no,cellular,12,mar,978,1,-1,2,success,yes
36,blue-collar,married,unknown,no,0,no,no,cellular,24,jul,120,5,-1,0,unknown,no
43,management,divorced,tertiary,no,3163,yes,no,cellular,22,jul,211,3,-1,0,unknown,no
35,management,married,tertiary,no,7281383466,no,no,cellular,20,nov,985,1,-1,0,unknown,yes
35,technician,married,secondary,no,23434.125261068195,no,no,cellular,22,may,118,1,-1,0,success,yes
32,management,single,tertiary,no,0,no,no,cellular,22,mar,28,4,-1,0,unknown,no
